ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-189771,Source2,3,2016-08-02 18:06:24,2016-08-02 18:36:24,42.3447,-83.043938,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-75 Northbound at I-375.,I-75 N,Detroit,Wayne,MI,48207,US,US/Eastern,KDET,2016-08-02 17:53:00,84.9,37.0,30.07,10.0,ESE,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,1,8,0,0,7.496097345175956
A-44410,Source2,2,2016-06-26 05:03:41,2016-06-26 06:03:41,34.119938,-117.78663600000002,0.0,Accident on CA-210 Eastbound at Exit 47 CA-66 Foothill Blvd.,CA-210 E,La Verne,Los Angeles,CA,91750,US,US/Pacific,KPOC,2016-06-26 06:47:00,64.4,83.0,29.92,7.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,6,6,1,0,8.188966863648876
A-70454,Source2,3,2016-11-09 10:24:48,2016-11-09 10:56:00,33.924686,-118.103981,0.01,Accident on I-105 Eastbound at Exit 18A-B I-605.,Manchester Ave,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2016-11-09 10:53:00,93.9,11.0,29.99,10.0,East,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,2,11,0,0,7.535296702444088
A-86269,Source2,3,2016-08-03 13:42:06,2016-08-03 14:57:06,33.862309,-118.199303,0.0,Accident on I-710 Northbound near Exits 7 7A 7B Long Beach Blvd.,Long Beach Fwy N,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2016-08-03 13:53:00,78.1,56.0,29.95,10.0,South,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,2,8,0,0,8.412054873292933
A-170422,Source2,3,2016-10-25 08:41:59,2016-10-25 09:26:26,41.809227,-87.631454,0.01,Left express lane blocked due to accident on I-90 Dan Ryan Expy Eastbound at Exit 56B I-94 Dan Ryan Expy.,W 47th St,Chicago,Cook,IL,60609,US,US/Central,KMDW,2016-10-25 08:53:00,48.0,58.0,30.46,10.0,SE,10.4,Cloudy,False,False,True,False,False,False,False,False,True,False,False,1,False,1,0,0,0,8,1,10,0,1,7.889084407035514
A-23286,Source2,2,2016-10-05 14:37:45,2016-10-05 15:07:22,38.16346,-121.150047,0.0,Accident on CA-12 Highway 88 at County Hwy-J5 Elliott Rd.,N Tully Rd,Lockeford,San Joaquin,CA,95237-9560,US,US/Pacific,KSCK,2016-10-05 14:55:00,75.9,25.0,30.01,10.0,NW,12.7,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,14,2,10,0,1,7.48324441607385
A-160719,Source2,2,2016-07-26 14:11:06,2016-07-26 14:41:06,41.23325,-96.153786,0.0,Accident on US-275 Industrial Rd Westbound near NE-38 Center Rd.,Industrial Rd,Omaha,Douglas,NE,68144,US,US/Central,KMLE,2016-07-26 14:15:00,85.1,51.0,30.05,10.0,SE,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,1,7,0,0,7.496097345175956
A-189589,Source2,3,2016-10-20 05:23:06,2016-10-20 05:52:54,42.355667,-83.11039,0.01,Right hand shoulder blocked due to accident on I-96 Eastbound at Exit 189 Grand Blvd.,W Grand Blvd,Detroit,Wayne,MI,48208,US,US/Eastern,KDET,2016-10-20 05:53:00,57.0,100.0,30.05,10.0,NNE,5.8,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,3,10,0,0,7.489412083508719
A-196102,Source2,3,2016-12-13 07:55:26,2016-12-13 08:24:58,41.852436,-72.66452,0.01,Right hand shoulder blocked due to accident on I-91 Southbound before Exit 37 CT-305 Bloomfield Ave.,Bloomfield Ave,Windsor,Hartford,CT,06095,US,US/Eastern,KBDL,2016-12-13 07:51:00,28.9,69.0,30.13,10.0,West,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,1,12,0,0,7.480428306074208
A-129849,Source2,2,2016-11-28 14:36:52,2016-11-28 15:21:01,27.592026,-82.535995,0.0,Accident on 86th St Eastbound at 28th Ave.,28th Ave E,Palmetto,Manatee,FL,34221-8869,US,US/Eastern,KSRQ,2016-11-28 14:53:00,80.1,54.0,29.91,10.0,SE,12.7,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,0,11,0,0,7.882314918980268
A-119681,Source2,2,2016-12-23 12:31:29,2016-12-23 13:01:14,28.013014,-82.738235,0.01,Accident on Countryside Blvd at Enterprise Rd.,Enterprise Rd,Clearwater,Pinellas,FL,33763,US,US/Eastern,KPIE,2016-12-23 12:53:00,77.0,45.0,30.23,10.0,East,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,12,4,12,0,1,7.487733761436444
A-19818,Source2,3,2016-09-13 16:47:50,2016-09-13 17:50:00,37.684647,-122.129036,0.0,Accident on I-880 Northbound at Exits 30 31A I-238.,I-880 N,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,2016-09-13 16:54:00,73.9,37.0,29.94,10.0,WNW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,1,9,0,0,8.224431573221159
A-188927,Source2,2,2016-10-11 17:38:58,2016-10-11 18:08:49,42.953693,-85.639549,0.0,Accident on Logan St at Fuller Ave.,Logan St SE,Grand Rapids,Kent,MI,49506-2535,US,US/Eastern,KGRR,2016-10-11 17:53:00,68.0,56.0,30.14,10.0,South,8.1,Unknown,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,1,10,0,1,7.491087593534876
A-174829,Source2,3,2016-08-02 07:45:45,2016-08-02 08:30:45,42.380901,-87.947296,0.0,Left lane blocked due to accident on I-94 Eastbound at IL-132 Grand Ave.,Grand Ave,Gurnee,Lake,IL,60031,US,US/Central,KUGN,2016-08-02 07:55:00,73.9,85.0,30.06,10.0,East,3.5,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,7,1,8,0,1,7.901377353792616
A-101078,Source2,3,2016-04-09 13:33:56,2016-04-09 15:03:56,34.340145,-118.519516,0.01,Accident on I-5 Southbound at Exits 161B 162 CA-14.,I-5 Trk S,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-04-09 13:30:00,59.0,87.0,29.06,4.0,SSE,9.0,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,5,4,1,0,8.594339400592892
A-123627,Source2,2,2017-01-23 12:31:57,2017-01-23 13:15:54,26.991175,-82.368652,0.01,Inside lane blocked due to accident on FL-776 Indiana Ave Northbound at Old Englewood Rd.,N Indiana Ave,Englewood,Sarasota,FL,34223,US,US/Eastern,KVNC,2017-01-23 12:35:00,68.0,83.0,29.64,9.0,WNW,19.6,Cloudy,False,False,True,False,False,False,False,False,False,True,False,0,False,1,0,0,0,12,0,1,0,1,7.87777633327726
A-34552,Source2,3,2016-04-13 21:06:18,2016-04-13 21:36:18,37.317558,-121.93605,0.01,Accident on I-280 Northbound at Exits 1C 5A 5B CA-17.,Sinclair Fwy N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-04-13 20:53:00,57.0,64.0,30.13,10.0,NW,9.2,Unknown,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,21,2,4,0,1,7.496097345175956
A-78416,Source2,3,2016-09-20 13:35:33,2016-09-20 14:20:08,33.190121000000005,-117.361969,0.0,Lane blocked on exit ramp due to accident on I-5 Northbound at Exit 52 Oceanside Blvd.,I-5 N,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2016-09-20 13:35:00,72.0,81.0,29.95,2.5,Calm,8.1,Unknown,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,13,1,9,0,1,7.892078421248119
A-122758,Source2,3,2017-01-16 17:03:42,2017-01-16 17:32:16,26.195141,-80.208084,0.01,Left lane blocked due to accident on FL-91 Northbound at Exit 62 FL-870 Commercial Blvd.,Ronald Reagan Tpke,Fort Lauderdale,Broward,FL,33319,US,US/Eastern,KFXE,2017-01-16 16:53:00,77.0,56.0,30.22,10.0,East,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,0,1,0,0,7.44716835960004
A-187587,Source2,2,2016-09-24 11:52:15,2016-09-24 12:21:53,42.40509,-83.12739599999998,0.0,Right hand shoulder blocked due to accident on M-10 Northbound at Exit 8 Linwood St.,Linwood St,Detroit,Wayne,MI,48238,US,US/Eastern,KDET,2016-09-24 11:53:00,63.0,70.0,30.27,10.0,ENE,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,5,9,1,0,7.483806687665835
A-149822,Source2,2,2017-01-25 15:18:25,2017-01-25 16:02:58,34.47517,-82.652946,0.01,Accident on SC-28 at US-29 Murray Ave.,S Murray Ave,Anderson,Anderson,SC,29624-3138,US,US/Eastern,KAND,2017-01-25 14:56:00,72.0,24.0,29.77,10.0,SW,15.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,2,1,0,0,7.891330757661889
A-22279,Source2,3,2016-09-28 10:52:32,2016-09-28 11:37:04,37.881908,-122.308258,0.0,Right hand shoulder blocked due to accident on I-580 Westbound before Gilman St.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-09-28 10:53:00,66.0,70.0,29.92,10.0,NW,12.7,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,2,9,0,1,7.890956716138919
A-18480,Source2,2,2016-11-23 20:30:23,2016-11-23 21:00:05,38.65749,-121.350548,0.01,Accident on College Oak Dr Northbound at Auburn Blvd.,Auburn Blvd,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-11-23 20:35:00,44.6,81.0,30.36,10.0,North,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,2,11,0,0,7.48605261786314
A-151059,Source2,2,2016-11-07 10:05:56,2016-11-07 10:35:23,33.986,-84.079918,0.01,Delays due to accident on Sugarloaf Pkwy at Brown Rd.,N Brown Rd,Lawrenceville,Gwinnett,GA,30043,US,US/Eastern,KLZU,2016-11-07 09:45:00,60.8,52.0,30.4,10.0,NE,6.9,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,0,11,0,1,7.477604243197589
A-117844,Source2,3,2016-12-13 12:11:13,2016-12-13 12:54:31,25.788891,-80.20369000000002,0.01,Two lane blocked due to accident on I-95 Northbound at Exits 2D 3A 3B 4A I-395.,I-395 E,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,2016-12-13 11:53:00,83.3,67.0,30.09,10.0,SE,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,12,0,0,7.862882034641491
A-20781,Source2,2,2016-09-18 12:45:07,2016-09-18 13:15:07,38.134083,-122.476372,0.0,Accident on CA-37 Sears Point Rd both ways at Lakeville Hwy.,Lakeville Hwy,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2016-09-18 12:35:00,86.0,66.0,29.98,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,12,6,9,1,0,7.496097345175956
A-145835,Source2,2,2016-07-28 13:20:57,2016-07-28 14:20:57,27.960701,-82.705811,0.0,Long queues due to accident on FL-60 Gulf to Bay Blvd Westbound at Bayshore Blvd.,Gulf to Bay Blvd,Clearwater,Pinellas,FL,33759-4506,US,US/Eastern,KPIE,2016-07-28 12:53:00,91.9,45.0,30.06,10.0,SE,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,3,7,0,0,8.188966863648876
A-170589,Source2,2,2016-10-27 10:30:05,2016-10-27 10:59:42,41.74984,-88.06397199999998,0.01,Accident on IL-53 Lincoln Ave at 75th St.,Route 53,Woodridge,DuPage,IL,60517,US,US/Central,KLOT,2016-10-27 10:35:00,44.6,93.0,30.23,10.0,NNW,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,3,10,0,0,7.48324441607385
A-47170,Source2,2,2016-07-07 15:45:41,2016-07-07 16:38:50,33.994232000000004,-117.888687,0.0,One lane blocked due to accident on CA-60 Eastbound near Exit 20 Nogales St.,Pomona Fwy W,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2016-07-07 15:53:00,81.0,45.0,29.91,10.0,WSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,7,0,0,8.06777619577889
A-170604,Source2,2,2016-10-27 16:23:43,2016-10-27 17:08:32,41.845535,-88.016502,0.0,Accident on 22nd St at Main St.,E 22nd St,Lombard,DuPage,IL,60148,US,US/Central,KORD,2016-10-27 16:44:00,48.0,68.0,30.24,10.0,West,5.8,Cloudy,False,False,True,False,False,False,False,False,True,False,False,1,False,1,0,0,0,16,3,10,0,1,7.897296472595885
A-31971,Source2,2,2016-03-29 10:47:29,2016-03-29 11:17:29,37.418728,-121.970436,0.0,Delays due to multi-vehicle accident on CA-237 Westbound at Exit 6 Great America Pkwy.,CA-237 W,Alviso,Santa Clara,CA,95002,US,US/Pacific,KNUQ,2016-03-29 10:56:00,59.0,42.0,29.92,10.0,Variable,3.5,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,1,3,0,1,7.496097345175956
A-43051,Source2,3,2016-06-21 17:56:19,2016-06-21 18:26:19,32.833099,-117.233078,0.0,Accident on I-5 Southbound at Exits 26 26A 26B CA-52.,San Diego Fwy S,La Jolla,San Diego,CA,92037,US,US/Pacific,KMYF,2016-06-21 17:53:00,75.9,60.0,29.92,10.0,SW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,1,6,0,0,7.496097345175956
A-80663,Source2,3,2016-09-30 11:12:59,2016-09-30 11:42:43,34.120617,-117.872047,0.0,Right hand shoulder blocked due to accident on I-210 Westbound at Exit 42 Baseline Rd.,Foothill Fwy E,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-09-30 10:47:00,84.2,33.0,30.09,10.0,Variable,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,4,9,0,0,7.487173694213739
A-141683,Source2,2,2016-06-23 11:32:22,2016-06-23 12:17:22,28.141325,-82.756638,0.0,Accident on US-19 Alt Pinellas Ave at Martin Luther King Jr Dr.,S Pinellas Ave,Tarpon Springs,Pinellas,FL,34689-3708,US,US/Eastern,KPIE,2016-06-23 11:53:00,88.0,67.0,30.15,10.0,ENE,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,3,6,0,0,7.901377353792616
A-104123,Source2,3,2016-04-25 10:02:19,2016-04-25 10:32:19,33.331463,-117.159081,0.01,Shoulder blocked due to accident on I-15 Southbound at Exit 46 CA-76 Pala Rd.,I-15 N,Fallbrook,San Diego,CA,92028,US,US/Pacific,KNFG,2016-04-25 09:54:00,60.1,67.0,29.95,7.0,WSW,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,4,0,0,7.496097345175956
A-149794,Source2,3,2017-01-25 07:46:16,2017-01-25 08:15:52,33.759471999999995,-84.378876,0.01,Delays due to accident on I-75 Southbound at GA-10 Freedom Pkwy.,I-75 N,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2017-01-25 07:52:00,43.0,80.0,29.93,10.0,SSE,3.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,2,1,0,0,7.482681828154651
A-89729,Source2,3,2016-08-15 12:26:29,2016-08-15 13:05:00,34.063557,-118.000076,0.0,Right hand shoulder blocked due to accident on I-605 Northbound at Exit 22 I-10.,San Gabriel River Fwy N,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-08-15 12:45:00,93.2,30.0,29.89,10.0,SW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,0,8,0,0,7.7458682297922685
A-121992,Source2,2,2017-01-11 07:58:16,2017-01-11 08:28:02,27.46954,-82.546638,0.01,Accident on FL-70 15th St at 34th Ave.,34th Ave E,Bradenton,Manatee,FL,34208-4644,US,US/Eastern,KSRQ,2017-01-11 07:53:00,55.9,90.0,30.32,10.0,ENE,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,2,1,0,0,7.488293515159428
A-163405,Source2,2,2016-09-14 12:25:16,2016-09-14 12:55:16,41.28494600000001,-95.917976,0.0,Accident on 9th St at Locust St.,N 9th St,Carter Lake,Pottawattamie,IA,51510-1502,US,US/Central,KOMA,2016-09-14 12:52:00,64.0,78.0,30.25,10.0,East,5.8,Cloudy,False,False,True,False,False,False,False,False,False,True,False,0,False,1,0,0,0,12,2,9,0,1,7.496097345175956
A-125933,Source2,2,2016-11-03 12:31:57,2016-11-03 13:01:45,28.106647,-82.73981500000002,0.01,Accident on US-19 at Innisbrook Dr.,Innisbrook Dr,Palm Harbor,Pinellas,FL,34684,US,US/Eastern,KPIE,2016-11-03 12:53:00,81.0,54.0,30.18,10.0,NE,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,1,0,0,0,12,3,11,0,0,7.489412083508719
A-172604,Source2,2,2016-11-30 09:53:51,2016-11-30 10:53:28,42.167736,-87.921776,0.01,Accident on Deerfield Pkwy Westbound at US-45 Milwaukee Ave.,Deerfield Rd,Riverwoods,Lake,IL,60015-3540,US,US/Central,KPWK,2016-11-30 09:52:00,39.9,68.0,29.62,10.0,Variable,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,9,2,11,0,0,8.182559264068665
A-87314,Source2,3,2016-08-07 14:56:55,2016-08-07 16:26:55,34.072376,-117.75563,0.0,Accident on I-10 Eastbound at Exit 45B Garey Ave.,I-10 E,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2016-08-07 14:53:00,66.9,66.0,30.0,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,6,8,1,0,8.594339400592892
A-139164,Source2,2,2016-08-26 20:28:57,2016-08-26 21:28:57,28.566866,-81.20766400000002,0.0,Delays due to accident on FL-50 Colonial Dr Eastbound at Alafaya Trl.,N Alafaya Trl,Orlando,Orange,FL,32826-4713,US,US/Eastern,KORL,2016-08-26 20:53:00,82.9,72.0,30.0,10.0,NE,9.2,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,4,8,0,1,8.188966863648876
A-182363,Source2,3,2017-01-10 12:40:29,2017-01-10 13:10:06,42.446602,-83.09491,0.01,Right hand shoulder blocked due to accident on I-75 Northbound at 8 Mile Rd.,E 8 Mile Rd,Highland Park,Wayne,MI,48203,US,US/Eastern,KDET,2017-01-10 12:29:00,35.1,96.0,29.74,3.0,South,17.3,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,1,0,0,7.48324441607385
A-186476,Source2,2,2016-11-29 17:20:09,2016-11-29 17:50:04,42.910019,-83.57222,0.0,Accident on McCandlish Rd at Vassar Rd.,Vassar Rd,Grand Blanc,Genesee,MI,48439-7407,US,US/Eastern,KFNT,2016-11-29 16:53:00,54.0,51.0,29.65,10.0,South,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,17,1,11,0,0,7.493317248862145
A-122196,Source2,2,2017-01-12 07:53:19,2017-01-12 08:53:01,28.601637,-81.224243,0.0,Accident on Rouse Rd at Corporate Blvd.,Rouse Rd,Orlando,Orange,FL,32817,US,US/Eastern,KORL,2017-01-12 07:53:00,57.0,96.0,30.36,10.0,ENE,4.6,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,3,1,0,1,8.183955717304954
A-78695,Source2,2,2016-09-21 12:54:43,2016-09-21 13:24:25,33.856907,-117.976486,0.0,#2 lane blocked due to accident on CA-91 Eastbound at Exits 23C 24 I-5.,Riverside Fwy E,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2016-09-21 12:53:00,84.9,51.0,29.86,10.0,SSW,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,2,9,0,0,7.48605261786314
A-29349,Source2,3,2016-08-30 20:36:56,2016-08-30 21:06:56,38.154778,-122.113708,0.0,Accident on I-680 Northbound at Exit 65 Marshview Rd.,Goodyear Rd,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-08-30 20:53:00,71.1,53.0,29.85,10.0,South,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,1,8,0,0,7.496097345175956
A-63347,Source2,2,2017-01-17 16:50:15,2017-01-17 17:35:01,34.050598,-117.981781,0.01,Accident on Puente Ave near Temple Ave.,Temple Ave,La Puente,Los Angeles,CA,91746,US,US/Pacific,KEMT,2017-01-17 16:45:00,64.4,34.0,30.1,10.0,WSW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,1,0,0,0,16,1,1,0,0,7.8961806086154915
A-38507,Source2,2,2016-05-16 10:25:20,2016-05-16 10:55:20,38.018837,-121.948029,0.01,Lane blocked due to accident on CA-4 Westbound at Exits 20A 20B Bailey Rd.,CA-4 E,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-05-16 10:53:00,73.0,42.0,29.93,10.0,WNW,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,5,0,0,7.496097345175956
A-33596,Source2,2,2016-04-07 18:41:57,2016-04-07 19:41:57,37.433594,-122.107101,0.0,Very slow traffic due to accident on US-101 Southbound near Exit 402 Embarcadero Rd.,Bayshore Fwy S,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2016-04-07 18:47:00,68.0,60.0,29.9,10.0,WSW,5.8,Cloudy,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,3,4,0,1,8.188966863648876
A-33868,Source2,2,2016-04-09 15:38:45,2016-04-09 17:08:45,37.851673,-122.028564,0.01,Accident on Stone Valley Rd at I-680.,Stone Valley Rd,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-04-09 15:53:00,60.1,80.0,29.85,6.0,West,9.2,Unknown,False,False,True,False,False,False,False,False,False,True,False,0,False,1,0,0,0,15,5,4,1,1,8.594339400592892
A-72236,Source2,3,2016-11-15 11:29:07,2016-11-15 12:02:00,34.095539,-118.244049,0.01,Accident on I-5 Southbound at Exit 138 Riverside Dr.,Riverside Dr,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-11-15 11:47:00,77.0,36.0,29.99,6.0,Calm,8.1,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,11,0,0,7.587817219993427
A-99489,Source2,2,2016-04-03 01:21:43,2016-04-03 02:06:43,34.016998,-118.141129,0.0,Accident on Harding Ave at CA-72 Whittier Blvd. Expect delays.,Harding Ave,Los Angeles,Los Angeles,CA,90022-3505,US,US/Pacific,KCQT,2016-04-03 01:47:00,60.1,80.0,30.07,10.0,East,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,1,6,4,1,0,7.901377353792616
A-34064,Source2,2,2016-04-11 09:57:17,2016-04-11 10:27:17,38.255928,-122.346542,0.01,Right hand shoulder blocked due to accident on CA-121 Sonoma Hwy Westbound at Duhig Rd.,Sonoma Hwy,Napa,Napa,CA,94559,US,US/Pacific,KAPC,2016-04-11 09:54:00,57.9,78.0,30.07,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,0,4,0,0,7.496097345175956
A-96526,Source2,3,2016-09-08 22:44:42,2016-09-08 23:29:42,33.898178,-118.370071,0.0,Right hand shoulder blocked due to accident on I-405 Southbound after Exit 43 Rosecrans Ave.,I-405 S,Lawndale,Los Angeles,CA,90260,US,US/Pacific,KHHR,2016-09-08 22:53:00,66.9,84.0,30.02,10.0,WNW,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,3,9,0,0,7.901377353792616
A-97967,Source2,3,2016-03-26 20:38:52,2016-03-26 21:08:52,34.140578999999995,-118.017059,0.01,One lane blocked due to accident on I-210 Eastbound at Exit 33 Huntington Dr.,Foothill Fwy E,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,2016-03-26 19:45:00,68.0,52.0,29.9,10.0,SSW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,5,3,1,0,7.496097345175956
A-135910,Source2,2,2016-08-03 12:37:35,2016-08-03 13:22:35,25.643578,-80.334251,0.0,Accident on US-1 Dixie Hwy Southbound at 136th St.,S Dixie Hwy,Miami,Miami-Dade,FL,33176-7219,US,US/Eastern,KTMB,2016-08-03 12:53:00,89.1,67.0,30.06,10.0,SSE,9.2,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,12,2,8,0,1,7.901377353792616
A-177345,Source2,2,2016-06-27 20:50:00,2016-06-27 21:50:00,42.305592,-87.983589,0.0,Slow traffic and very slow traffic due to accident on IL-137 Peterson Rd both ways at County Hwy-57 Butterfield Rd.,Peterson Rd,Libertyville,Lake,IL,60048-1002,US,US/Central,KUGN,2016-06-27 20:55:00,69.1,73.0,30.02,10.0,Calm,8.1,Unknown,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,0,6,0,1,8.188966863648876
A-124009,Source2,2,2017-01-25 18:01:46,2017-01-25 18:30:47,26.728872,-80.061287,0.01,Multi-vehicle accident on Tamarind Ave at 17th St.,17th St,West Palm Beach,Palm Beach,FL,33407-6203,US,US/Eastern,KPBI,2017-01-25 17:53:00,72.0,61.0,30.01,10.0,SSE,11.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,2,1,0,0,7.462789157412448
A-155124,Source2,2,2016-10-18 07:04:27,2016-10-18 08:03:53,33.452,-82.046425,0.01,Delays due to accident on US-278 Gordon Hwy both ways at Wheeless Rd.,Gordon Hwy,Augusta,Richmond,GA,30909,US,US/Eastern,KDNL,2016-10-18 06:53:00,66.0,87.0,30.05,10.0,SSW,3.5,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,7,1,10,0,1,8.17948018535889
